ID	C_A.ACA	C_A.ACC	C_A.ACG	C_A.ACT	C_A.CCA	C_A.CCC	C_A.CCG	C_A.CCT	C_A.GCA	C_A.GCC	C_A.GCG	C_A.GCT	C_A.TCA	C_A.TCC	C_A.TCG	C_A.TCT	C_G.ACA	C_G.ACC	C_G.ACG	C_G.ACT	C_G.CCA	C_G.CCC	C_G.CCG	C_G.CCT	C_G.GCA	C_G.GCC	C_G.GCG	C_G.GCT	C_G.TCA	C_G.TCC	C_G.TCG	C_G.TCT	C_T.ACA	C_T.ACC	C_T.ACG	C_T.ACT	C_T.CCA	C_T.CCC	C_T.CCG	C_T.CCT	C_T.GCA	C_T.GCC	C_T.GCG	C_T.GCT	C_T.TCA	C_T.TCC	C_T.TCG	C_T.TCT	T_A.ATA	T_A.ATC	T_A.ATG	T_A.ATT	T_A.CTA	T_A.CTC	T_A.CTG	T_A.CTT	T_A.GTA	T_A.GTC	T_A.GTG	T_A.GTT	T_A.TTA	T_A.TTC	T_A.TTG	T_A.TTT	T_C.ATA	T_C.ATC	T_C.ATG	T_C.ATT	T_C.CTA	T_C.CTC	T_C.CTG	T_C.CTT	T_C.GTA	T_C.GTC	T_C.GTG	T_C.GTT	T_C.TTA	T_C.TTC	T_C.TTG	T_C.TTT	T_G.ATA	T_G.ATC	T_G.ATG	T_G.ATT	T_G.CTA	T_G.CTC	T_G.CTG	T_G.CTT	T_G.GTA	T_G.GTC	T_G.GTG	T_G.GTT	T_G.TTA	T_G.TTC	T_G.TTG	T_G.TTT
TCGA-DD-AACD-01A-11D-A40R-10	2.0	0.0	0.0	2.0	2.0	2.0	1.0	0.0	1.0	1.0	1.0	1.0	2.0	0.0	2.0	2.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	2.0	1.0	1.0	2.0	3.0	2.0	3.0	2.0	2.0	5.0	5.0	1.0	3.0	2.0	2.0	0.0	0.0	7.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	2.0	0.0	6.0	2.0	0.0	2.0	2.0	2.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	2.0	0.0	1.0	0.0	0.0	0.0	2.0	3.0	3.0	1.0	1.0	0.0	0.0	1.0	2.0	0.0	1.0
TCGA-DD-AACE-01A-11D-A40R-10	1.0	1.0	0.0	1.0	3.0	2.0	2.0	0.0	1.0	3.0	1.0	1.0	1.0	2.0	0.0	4.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	3.0	1.0	0.0	0.0	1.0	2.0	0.0	2.0	1.0	0.0	2.0	0.0	5.0	6.0	5.0	4.0	0.0	2.0	6.0	3.0	2.0	4.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	1.0	2.0	0.0	1.0	1.0	3.0	2.0	0.0	0.0	2.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0
TCGA-DD-AACF-01A-11D-A40R-10	2.0	2.0	0.0	1.0	3.0	2.0	5.0	2.0	4.0	1.0	0.0	0.0	1.0	3.0	2.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	4.0	2.0	2.0	4.0	4.0	3.0	2.0	1.0	3.0	1.0	2.0	1.0	2.0	1.0	0.0	0.0	0.0	1.0	0.0	2.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	1.0	4.0	2.0	1.0	2.0	1.0	2.0	1.0	3.0	1.0	1.0	0.0	3.0	1.0	2.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-DD-AACG-01A-11D-A40R-10	0.0	3.0	1.0	2.0	2.0	2.0	1.0	1.0	2.0	2.0	1.0	0.0	3.0	2.0	3.0	0.0	0.0	0.0	1.0	1.0	3.0	0.0	0.0	1.0	2.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	3.0	1.0	7.0	2.0	4.0	4.0	5.0	4.0	2.0	2.0	5.0	0.0	0.0	3.0	3.0	2.0	0.0	2.0	0.0	0.0	0.0	2.0	4.0	2.0	0.0	1.0	3.0	1.0	2.0	1.0	2.0	2.0	4.0	1.0	1.0	5.0	0.0	2.0	7.0	3.0	5.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	3.0	0.0	0.0	2.0	1.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0
TCGA-DD-AACH-01A-11D-A40R-10	0.0	3.0	2.0	1.0	3.0	1.0	1.0	0.0	2.0	2.0	3.0	1.0	1.0	0.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	2.0	2.0	0.0	2.0	2.0	0.0	10.0	2.0	3.0	2.0	5.0	5.0	0.0	0.0	3.0	2.0	2.0	2.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	3.0	2.0	2.0	2.0	1.0	3.0	2.0	8.0	1.0	2.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	2.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-DD-AACI-01A-11D-A40R-10	1.0	3.0	2.0	1.0	4.0	3.0	1.0	2.0	0.0	2.0	2.0	3.0	1.0	6.0	2.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	2.0	1.0	1.0	0.0	1.0	3.0	1.0	1.0	2.0	6.0	4.0	2.0	4.0	6.0	3.0	1.0	3.0	8.0	3.0	2.0	0.0	1.0	0.0	0.0	0.0	1.0	3.0	4.0	2.0	0.0	1.0	6.0	0.0	0.0	0.0	1.0	0.0	2.0	4.0	2.0	4.0	2.0	7.0	2.0	12.0	1.0	1.0	1.0	6.0	2.0	8.0	1.0	2.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
TCGA-DD-AACJ-01A-11D-A40R-10	4.0	1.0	4.0	0.0	5.0	2.0	2.0	5.0	3.0	8.0	4.0	4.0	5.0	4.0	1.0	3.0	0.0	0.0	2.0	0.0	1.0	0.0	2.0	5.0	0.0	1.0	0.0	0.0	2.0	1.0	2.0	0.0	2.0	1.0	6.0	1.0	1.0	5.0	12.0	4.0	4.0	8.0	10.0	1.0	3.0	0.0	0.0	2.0	14.0	6.0	24.0	1.0	30.0	38.0	143.0	29.0	26.0	7.0	24.0	11.0	16.0	10.0	36.0	11.0	11.0	4.0	6.0	5.0	2.0	5.0	7.0	3.0	4.0	1.0	4.0	0.0	1.0	2.0	2.0	3.0	3.0	2.0	3.0	2.0	2.0	0.0	1.0	2.0	1.0	2.0	1.0	0.0	3.0	2.0	2.0	1.0
TCGA-DD-AACK-01A-11D-A40R-10	1.0	0.0	0.0	1.0	0.0	1.0	2.0	1.0	3.0	1.0	1.0	1.0	2.0	5.0	0.0	4.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	3.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	2.0	2.0	2.0	0.0	4.0	1.0	5.0	2.0	3.0	1.0	4.0	2.0	0.0	1.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	1.0	1.0	2.0	2.0	1.0	3.0	1.0	3.0	12.0	1.0	5.0	1.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-DD-AACL-01A-11D-A40R-10	1.0	1.0	0.0	2.0	2.0	2.0	1.0	2.0	2.0	0.0	1.0	1.0	4.0	3.0	1.0	1.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	4.0	1.0	0.0	0.0	3.0	2.0	0.0	5.0	5.0	8.0	4.0	3.0	1.0	2.0	1.0	1.0	7.0	2.0	2.0	1.0	2.0	4.0	0.0	3.0	4.0	11.0	4.0	3.0	0.0	0.0	0.0	2.0	0.0	3.0	0.0	2.0	1.0	3.0	4.0	1.0	1.0	5.0	1.0	3.0	0.0	0.0	1.0	2.0	3.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	2.0	1.0	0.0	0.0	1.0	1.0
TCGA-DD-AACM-01A-11D-A40R-10	1.0	0.0	1.0	3.0	3.0	1.0	1.0	2.0	2.0	3.0	3.0	3.0	1.0	3.0	2.0	4.0	0.0	2.0	0.0	3.0	0.0	0.0	0.0	5.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0	2.0	1.0	5.0	2.0	5.0	2.0	5.0	2.0	5.0	5.0	2.0	2.0	5.0	1.0	3.0	1.0	2.0	0.0	0.0	2.0	1.0	1.0	4.0	2.0	0.0	3.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	2.0	2.0	1.0	1.0	4.0	2.0	1.0	3.0	1.0	0.0	0.0	0.0	2.0	1.0	0.0	4.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0
TCGA-DD-AACN-01A-11D-A40R-10	0.0	2.0	0.0	1.0	3.0	1.0	1.0	3.0	1.0	3.0	1.0	4.0	1.0	5.0	0.0	2.0	1.0	3.0	0.0	1.0	0.0	3.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	3.0	2.0	3.0	8.0	1.0	0.0	2.0	5.0	6.0	4.0	3.0	2.0	4.0	0.0	1.0	3.0	4.0	2.0	3.0	0.0	1.0	0.0	0.0	1.0	2.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	6.0	2.0	6.0	8.0	2.0	4.0	3.0	14.0	1.0	4.0	3.0	3.0	3.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	3.0	1.0	2.0	0.0	1.0	1.0	0.0	0.0	0.0	3.0	1.0
TCGA-DD-AACO-01A-11D-A40R-10	1.0	2.0	1.0	1.0	1.0	0.0	4.0	1.0	2.0	5.0	3.0	1.0	4.0	4.0	0.0	1.0	1.0	1.0	1.0	1.0	3.0	1.0	0.0	1.0	0.0	2.0	1.0	0.0	1.0	1.0	0.0	1.0	2.0	0.0	5.0	0.0	3.0	4.0	4.0	3.0	2.0	1.0	5.0	4.0	2.0	2.0	5.0	1.0	11.0	1.0	16.0	3.0	29.0	18.0	92.0	17.0	9.0	2.0	9.0	3.0	6.0	6.0	18.0	5.0	4.0	0.0	5.0	2.0	1.0	0.0	1.0	2.0	1.0	2.0	3.0	2.0	2.0	0.0	0.0	4.0	2.0	2.0	0.0	0.0	0.0	1.0	3.0	3.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	2.0
TCGA-DD-AACP-01A-11D-A40R-10	2.0	0.0	0.0	2.0	3.0	2.0	1.0	3.0	4.0	3.0	0.0	2.0	0.0	0.0	0.0	1.0	2.0	1.0	1.0	0.0	2.0	0.0	1.0	2.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	2.0	7.0	0.0	1.0	3.0	5.0	4.0	2.0	3.0	4.0	0.0	3.0	2.0	1.0	5.0	1.0	0.0	1.0	1.0	1.0	0.0	2.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0	3.0	7.0	1.0	2.0	4.0	2.0	4.0	3.0	1.0	2.0	3.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	2.0	0.0	0.0	1.0	0.0	1.0	0.0	2.0	2.0
TCGA-DD-AACQ-01A-11D-A40R-10	2.0	6.0	2.0	4.0	7.0	2.0	0.0	6.0	6.0	7.0	4.0	2.0	4.0	7.0	4.0	6.0	0.0	2.0	0.0	6.0	2.0	6.0	2.0	2.0	0.0	0.0	0.0	0.0	9.0	5.0	0.0	7.0	7.0	6.0	12.0	4.0	14.0	9.0	11.0	8.0	5.0	5.0	13.0	8.0	12.0	10.0	12.0	10.0	2.0	2.0	2.0	0.0	2.0	5.0	4.0	0.0	0.0	0.0	4.0	0.0	2.0	0.0	0.0	0.0	3.0	7.0	11.0	6.0	0.0	4.0	2.0	4.0	10.0	2.0	7.0	0.0	1.0	2.0	3.0	3.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	4.0	2.0	0.0	2.0
TCGA-DD-AACS-01A-11D-A40R-10	2.0	1.0	1.0	0.0	2.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	2.0	0.0	2.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	3.0	1.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-DD-AACT-01A-11D-A40R-10	3.0	2.0	0.0	0.0	1.0	2.0	3.0	2.0	2.0	0.0	0.0	2.0	1.0	1.0	3.0	2.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	3.0	1.0	4.0	1.0	4.0	0.0	5.0	3.0	4.0	3.0	3.0	2.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	3.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	6.0	2.0	1.0	2.0	2.0	5.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0
TCGA-DD-AACU-01A-11D-A40R-10	1.0	0.0	0.0	0.0	0.0	1.0	2.0	1.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	2.0	1.0	1.0	0.0	0.0	2.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	3.0	1.0	3.0	2.0	1.0	1.0	4.0	1.0	4.0	1.0	3.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	3.0	0.0	1.0	2.0	4.0	0.0	0.0	1.0	3.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0
TCGA-DD-AACV-01A-11D-A40R-10	0.0	5.0	1.0	1.0	6.0	1.0	1.0	0.0	2.0	3.0	2.0	3.0	4.0	3.0	3.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	2.0	5.0	0.0	1.0	0.0	1.0	2.0	0.0	0.0	2.0	5.0	7.0	2.0	4.0	4.0	2.0	8.0	3.0	1.0	5.0	2.0	1.0	1.0	3.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	3.0	1.0	3.0	1.0	2.0	0.0	0.0	0.0	1.0	2.0	1.0	4.0	5.0	1.0	1.0	8.0	3.0	11.0	0.0	9.0	3.0	5.0	1.0	4.0	2.0	3.0	2.0	1.0	1.0	1.0	0.0	3.0	3.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
TCGA-DD-AACW-01A-11D-A40R-10	1.0	1.0	1.0	0.0	0.0	3.0	1.0	3.0	2.0	2.0	1.0	2.0	3.0	1.0	2.0	3.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	1.0	2.0	0.0	1.0	3.0	4.0	1.0	2.0	0.0	3.0	0.0	5.0	6.0	4.0	5.0	9.0	2.0	3.0	3.0	2.0	1.0	0.0	1.0	2.0	0.0	0.0	1.0	3.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0	2.0	4.0	6.0	2.0	5.0	4.0	2.0	2.0	1.0	3.0	2.0	1.0	3.0	0.0	0.0	1.0	0.0	1.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0
TCGA-DD-AACX-01A-11D-A40R-10	3.0	2.0	2.0	2.0	5.0	1.0	4.0	2.0	4.0	11.0	5.0	2.0	2.0	2.0	4.0	6.0	0.0	1.0	0.0	0.0	3.0	3.0	1.0	1.0	0.0	1.0	0.0	1.0	2.0	4.0	0.0	1.0	3.0	0.0	6.0	1.0	5.0	3.0	2.0	5.0	2.0	3.0	12.0	2.0	3.0	3.0	4.0	3.0	0.0	0.0	3.0	1.0	2.0	3.0	6.0	2.0	1.0	1.0	4.0	0.0	1.0	1.0	3.0	1.0	3.0	7.0	5.0	4.0	1.0	0.0	8.0	13.0	4.0	3.0	2.0	0.0	1.0	1.0	3.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	2.0	0.0	1.0	0.0	2.0	1.0
TCGA-DD-AACY-01A-11D-A40R-10	2.0	1.0	0.0	0.0	1.0	2.0	2.0	1.0	3.0	2.0	4.0	0.0	0.0	1.0	1.0	2.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	2.0	0.0	3.0	1.0	0.0	0.0	1.0	2.0	3.0	2.0	3.0	1.0	1.0	3.0	1.0	1.0	1.0	3.0	2.0	2.0	2.0	2.0	0.0	1.0	0.0	0.0	2.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	8.0	1.0	2.0	3.0	1.0	2.0	1.0	5.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	2.0	5.0	0.0	0.0	1.0	0.0	0.0	3.0	0.0	1.0
TCGA-DD-AACZ-01A-11D-A40R-10	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	4.0	0.0	5.0	3.0	1.0	1.0	1.0	3.0	0.0	1.0	4.0	1.0	2.0	0.0	3.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-DD-AAD0-01A-11D-A40R-10	3.0	2.0	2.0	0.0	4.0	0.0	0.0	2.0	3.0	0.0	0.0	4.0	4.0	5.0	1.0	4.0	4.0	3.0	1.0	4.0	0.0	3.0	0.0	0.0	1.0	5.0	1.0	0.0	4.0	0.0	2.0	2.0	1.0	10.0	9.0	2.0	11.0	10.0	8.0	20.0	14.0	6.0	16.0	26.0	2.0	12.0	1.0	13.0	0.0	2.0	4.0	2.0	5.0	7.0	7.0	6.0	0.0	0.0	2.0	6.0	2.0	0.0	2.0	0.0	6.0	3.0	20.0	4.0	0.0	9.0	10.0	8.0	8.0	9.0	8.0	11.0	5.0	8.0	5.0	10.0	0.0	0.0	0.0	0.0	1.0	2.0	4.0	0.0	0.0	1.0	1.0	0.0	0.0	2.0	2.0	2.0
TCGA-DD-AAD1-01A-11D-A40R-10	4.0	5.0	2.0	0.0	2.0	2.0	1.0	0.0	0.0	1.0	5.0	4.0	0.0	2.0	3.0	1.0	2.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	2.0	1.0	2.0	2.0	0.0	2.0	2.0	1.0	2.0	2.0	2.0	0.0	2.0	7.0	1.0	0.0	3.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	5.0	1.0	4.0	5.0	1.0	3.0	2.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
TCGA-DD-AAD2-01A-11D-A40R-10	4.0	2.0	1.0	2.0	3.0	4.0	2.0	1.0	1.0	4.0	4.0	1.0	2.0	1.0	1.0	2.0	0.0	1.0	1.0	1.0	0.0	2.0	3.0	3.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	4.0	2.0	6.0	2.0	1.0	4.0	2.0	1.0	0.0	2.0	5.0	4.0	1.0	2.0	7.0	1.0	8.0	3.0	19.0	2.0	1.0	1.0	4.0	1.0	0.0	3.0	7.0	2.0	2.0	2.0	4.0	8.0	1.0	5.0	5.0	5.0	3.0	1.0	1.0	2.0	1.0	0.0	3.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	2.0
TCGA-DD-AAD3-01A-11D-A40R-10	2.0	4.0	0.0	2.0	3.0	3.0	0.0	0.0	3.0	1.0	2.0	0.0	0.0	1.0	1.0	3.0	1.0	0.0	3.0	0.0	1.0	1.0	1.0	1.0	0.0	2.0	0.0	1.0	1.0	2.0	0.0	0.0	0.0	2.0	3.0	1.0	6.0	3.0	4.0	2.0	3.0	2.0	7.0	4.0	5.0	1.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	2.0	0.0	1.0	1.0	2.0	0.0	0.0	0.0	2.0	1.0	0.0	1.0	0.0	3.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
TCGA-DD-AAD5-01A-11D-A40R-10	0.0	0.0	1.0	2.0	0.0	2.0	1.0	2.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	2.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	2.0	1.0	2.0	0.0	2.0	0.0	2.0	1.0	1.0	1.0	0.0	1.0	3.0	3.0	2.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	3.0	0.0	0.0	3.0	3.0	1.0	0.0	2.0	0.0	2.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-DD-AAD6-01A-11D-A40R-10	0.0	1.0	1.0	0.0	2.0	1.0	1.0	1.0	1.0	3.0	1.0	0.0	1.0	2.0	2.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	5.0	5.0	3.0	0.0	0.0	5.0	3.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	3.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	4.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-DD-AAD8-01A-11D-A40R-10	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	1.0	2.0	2.0	2.0	0.0	1.0	1.0	2.0	1.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-DD-AADA-01A-11D-A40R-10	2.0	4.0	4.0	0.0	5.0	6.0	2.0	5.0	1.0	1.0	2.0	0.0	1.0	3.0	3.0	3.0	0.0	0.0	1.0	0.0	1.0	2.0	1.0	0.0	0.0	0.0	1.0	1.0	3.0	1.0	2.0	2.0	0.0	3.0	6.0	2.0	6.0	1.0	1.0	8.0	1.0	4.0	7.0	1.0	1.0	2.0	5.0	3.0	0.0	0.0	1.0	1.0	0.0	1.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	6.0	1.0	3.0	3.0	3.0	1.0	5.0	2.0	2.0	1.0	1.0	3.0	2.0	2.0	2.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	2.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0
TCGA-DD-AADB-01A-11D-A40R-10	1.0	1.0	1.0	0.0	3.0	1.0	2.0	0.0	2.0	4.0	2.0	0.0	1.0	2.0	3.0	3.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	2.0	2.0	1.0	3.0	3.0	1.0	1.0	2.0	4.0	6.0	3.0	1.0	1.0	2.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	2.0	1.0	0.0	2.0	2.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-DD-AADC-01A-11D-A40R-10	3.0	2.0	0.0	1.0	4.0	0.0	2.0	2.0	2.0	2.0	0.0	0.0	1.0	2.0	2.0	2.0	1.0	1.0	0.0	1.0	0.0	1.0	2.0	1.0	0.0	1.0	0.0	0.0	2.0	1.0	0.0	0.0	1.0	3.0	4.0	1.0	2.0	1.0	2.0	1.0	3.0	1.0	2.0	3.0	1.0	3.0	2.0	0.0	0.0	1.0	1.0	0.0	1.0	2.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	1.0	6.0	2.0	1.0	0.0	1.0	5.0	2.0	2.0	2.0	3.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	3.0	0.0	0.0
